"entrez_id"	"final_symbol"	"ENSG_id"	"gene_symbol"	"Gencode_symbol"	"Aliase"
"51608"	"GET4"	"ENSG00000239857"	"GET4"	"GET4"	"C7orf20|CEE|CGI-20|TRC35|GET4"
"2670"	"GFAP"	"ENSG00000131095"	"GFAP"	"GFAP"	"ALXDRD|GFAP"
"2671"	"GFER"	"ENSG00000127554"	"GFER"	"GFER"	"ALR|ERV1|HERV1|HPO|HPO1|HPO2|HSS|MMCHD|MPMCD|GFER"
"2672"	"GFI1"	"ENSG00000162676"	"GFI1"	"GFI1"	"GFI-1|GFI1A|SCN2|ZNF163|GFI1"
"8328"	"GFI1B"	"ENSG00000165702"	"GFI1B"	"GFI1B"	"BDPLT17|ZNF163B|GFI1B"
"85476"	"GFM1"	"ENSG00000168827"	"GFM1"	"GFM1"	"COXPD1|EFG|EFG1|EFGM|EGF1|GFM|hEFG1|mtEF-G1|GFM1"
"84340"	"GFM2"	"ENSG00000164347"	"GFM2"	"GFM2"	"EF-G2mt|EFG2|MRRF2|MST027|MSTP027|RRF|RRF2|RRF2mt|hEFG2|mEF-G 2|GFM2"
"54438"	"GFOD1"	"ENSG00000145990"	"GFOD1"	"GFOD1"	"ADG-90|C6orf114|GFOD1"
"81577"	"GFOD2"	"ENSG00000141098"	"GFOD2"	"GFOD2"	"GFOD2"
"2673"	"GFPT1"	"ENSG00000198380"	"GFPT1"	"GFPT1"	"CMS12|CMSTA1|GFA|GFAT|GFAT 1|GFAT1|GFAT1m|GFPT|GFPT1L|MSLG|GFPT1"
"9945"	"GFPT2"	"ENSG00000131459"	"GFPT2"	"GFPT2"	"GFAT|GFAT 2|GFAT2|GFPT2"
"2674"	"GFRA1"	"ENSG00000151892"	"GFRA1"	"GFRA1"	"GDNFR|GDNFR-alpha-1|GDNFRA|GFR-ALPHA-1|GFRalpha-1|RET1L|RETL1|RHDA4|TRNR1|GFRA1"
"2675"	"GFRA2"	"ENSG00000168546"	"GFRA2"	"GFRA2"	"GDNFRB|NRTNR-ALPHA|NTNRA|RETL2|TRNR2|GFRA2"
"2676"	"GFRA3"	"ENSG00000146013"	"GFRA3"	"GFRA3"	"GDNFR3|GFRA3"
"64096"	"GFRA4"	"ENSG00000125861"	"GFRA4"	"GFRA4"	"GFRA4"
"389400"	"GFRAL"	"ENSG00000187871"	"GFRAL"	"GFRAL"	"C6orf144|GRAL|UNQ9356|bA360D14.1|GFRAL"
"7264"	"GFUS"	"ENSG00000104522"	"GFUS"	"GFUS"	"FX|P35B|SDR4E1|TSTA3|GFUS"
"100507003"	"GFY"	"ENSG00000261949"	"GFY"	"GFY"	"Goofy|GFY"
"26088"	"GGA1"	"ENSG00000100083"	"GGA1"	"GGA1"	"GGA1"
"23062"	"GGA2"	"ENSG00000103365"	"GGA2"	"GGA2"	"VEAR|GGA2"
"23163"	"GGA3"	"ENSG00000125447"	"GGA3"	"GGA3"	"GGA3"
"87769"	"GGACT"	"ENSG00000134864"	"GGACT"	"GGACT"	"A2LD1|GGACT"
"2677"	"GGCX"	"ENSG00000115486"	"GGCX"	"GGCX"	"VKCFD1|GGCX"
"8836"	"GGH"	"ENSG00000137563"	"GGH"	"GGH"	"GATD10|GH|GGH"
"79893"	"GGNBP2"	"ENSG00000278311"	"GGNBP2"	"GGNBP2"	"DIF-3|DIF3|LCRG1|LZK1|ZFP403|ZNF403|GGNBP2"
"9453"	"GGPS1"	"ENSG00000152904"	"GGPS1"	"GGPS1"	"GGPPS|GGPPS1|MDHLO|MUDHLOV|GGPS1"
"2678"	"GGT1"	"ENSG00000100031"	"GGT1"	"GGT1"	"CD224|D22S672|D22S732|GGT|GGT 1|GGTD|GTG|GGT1"
"2679"	"GGT3P"	"ENSG00000197421"	"GGT3P"	"GGT3P"	NA
"2687"	"GGT5"	"ENSG00000099998"	"GGT5"	"GGT5"	"GGL|GGT 5|GGT-REL|GGTLA1|GGT5"
"124975"	"GGT6"	"ENSG00000167741"	"GGT6"	"GGT6"	"GGT6"
"2686"	"GGT7"	"ENSG00000131067"	"GGT7"	"GGT7"	"D20S101|GGT4|GGTL3|GGTL5|GGT7"
"2681"	"GGTA1"	"ENSG00000204136"	"GGTA1"	"GGTA1"	"GGTA|GGTA1P|GLYT2|a1/3GTP|GGTA1"
"92086"	"GGTLC1"	"ENSG00000149435"	"GGTLC1"	"GGTLC1"	"GGTL6|GGTLA3|GGTLA4|dJ831C21.1|dJ831C21.2|GGTLC1"
"91227"	"GGTLC2"	"ENSG00000100121"	"GGTLC2"	"GGTLC2"	"GGTL4|GGTLC2"
"728226"	"GGTLC3"	"ENSG00000274252"	"GGTLC3"	"GGTLC3"	"GGT|GGTLC3"
"2688"	"GH1"	"ENSG00000259384"	"GH1"	"GH1"	"GH|GH-N|GHB5|GHN|IGHD1A|IGHD1B|IGHD2|hGH-N|GH1"
"2689"	"GH2"	"ENSG00000136487"	"GH2"	"GH2"	"GH-V|GHB2|GHL|GHV|hGH-V|GH2"
"84514"	"GHDC"	"ENSG00000167925"	"GHDC"	"GHDC"	"D11LGP1|LGP1|GHDC"
"102723099"	"GHET1"	"ENSG00000281189"	"GHET1"	"GHET1"	"lncRNA-GHET1|GHET1"
"27069"	"GHITM"	"ENSG00000165678"	"GHITM"	"GHITM"	"DERP2|HSPC282|MICS1|My021|PTD010|TMBIM5|GHITM"
"2690"	"GHR"	"ENSG00000112964"	"GHR"	"GHR"	"GHBP|GHIP|GHR"
"2691"	"GHRH"	"ENSG00000118702"	"GHRH"	"GHRH"	"GHRF|GRF|INN|GHRH"
"2692"	"GHRHR"	"ENSG00000106128"	"GHRHR"	"GHRHR"	"GHRFR|GRFR|IGHD1B|IGHD4|GHRHR"
"51738"	"GHRL"	"ENSG00000157017"	"GHRL"	"GHRL"	"MTLRP|GHRL"
"100126793"	"GHRLOS"	"ENSG00000240288"	"GHRLOS"	"GHRLOS"	"GHRL-AS1|GHRLAS|NCRNA00068|GHRLOS"
"2693"	"GHSR"	"ENSG00000121853"	"GHSR"	"GHSR"	"GHDP|GHSR"
"79018"	"GID4"	"ENSG00000141034"	"GID4"	"GID4"	"C17orf39|VID2|VID24|GID4"
"54994"	"GID8"	"ENSG00000101193"	"GID8"	"GID8"	"C20orf11|TWA1|GID8"
"64599"	"GIGYF1"	"ENSG00000146830"	"GIGYF1"	"GIGYF1"	"GYF1|PERQ1|GIGYF1"
"26058"	"GIGYF2"	"ENSG00000204120"	"GIGYF2"	"GIGYF2"	"GYF2|PARK11|PERQ2|PERQ3|TNRC15|GIGYF2"
"170575"	"GIMAP1"	"ENSG00000213203"	"GIMAP1"	"GIMAP1"	"HIMAP1|IAN2|IMAP1|IMAP38|GIMAP1"
"100527949"	"GIMAP1-GIMAP5"	"ENSG00000281887"	"GIMAP1-GIMAP5"	"GIMAP1-GIMAP5"	"GIMAP1-GIMAP5"
"26157"	"GIMAP2"	"ENSG00000106560"	"GIMAP2"	"GIMAP2"	"HIMAP2|IAN12|IMAP2|GIMAP2"
"55303"	"GIMAP4"	"ENSG00000133574"	"GIMAP4"	"GIMAP4"	"IAN-1|IAN1|IMAP4|MSTP062|GIMAP4"
"55340"	"GIMAP5"	"ENSG00000196329"	"GIMAP5"	"GIMAP5"	"HIMAP3|IAN-5|IAN4|IAN4L1|IAN5|IMAP3|IROD|NCPH2|GIMAP5"
"474344"	"GIMAP6"	"ENSG00000133561"	"GIMAP6"	"GIMAP6"	"IAN-2|IAN-6|IAN2|IAN6|GIMAP6"
"168537"	"GIMAP7"	"ENSG00000179144"	"GIMAP7"	"GIMAP7"	"IAN7|hIAN7|GIMAP7"
"155038"	"GIMAP8"	"ENSG00000171115"	"GIMAP8"	"GIMAP8"	"IAN-9|IAN6|IAN9|IANT|GIMAP8"
"100507096"	"GIMD1"	"ENSG00000250298"	"GIMD1"	"GIMD1"	"GIMD1"
"54826"	"GIN1"	"ENSG00000145723"	"GIN1"	"GIN1"	"GIN-1|TGIN1|ZH2C2|GIN1"
"116254"	"GINM1"	"ENSG00000055211"	"GINM1"	"GINM1"	"C6orf72|GINM1"
"9837"	"GINS1"	"ENSG00000101003"	"GINS1"	"GINS1"	"IMD55|PSF1|GINS1"
"51659"	"GINS2"	"ENSG00000131153"	"GINS2"	"GINS2"	"HSPC037|PSF2|Pfs2|GINS2"
"64785"	"GINS3"	"ENSG00000181938"	"GINS3"	"GINS3"	"PSF3|GINS3"
"84296"	"GINS4"	"ENSG00000147536"	"GINS4"	"GINS4"	"SLD5|GINS4"
"2695"	"GIP"	"ENSG00000159224"	"GIP"	"GIP"	"GIP"
"10755"	"GIPC1"	"ENSG00000123159"	"GIPC1"	"GIPC1"	"C19orf3|GIPC|GLUT1CBP|Hs.6454|IIP-1|NIP|OPDM2|RGS19IP1|SEMCAP|SYNECTIIN|SYNECTIN|TIP-2|GIPC1"
"54810"	"GIPC2"	"ENSG00000137960"	"GIPC2"	"GIPC2"	"SEMCAP-2|SEMCAP2|GIPC2"
"126326"	"GIPC3"	"ENSG00000179855"	"GIPC3"	"GIPC3"	"C19orf64|DFNB15|DFNB72|DFNB95|GIPC3"
"2696"	"GIPR"	"ENSG00000010310"	"GIPR"	"GIPR"	"PGQTL2|GIPR"
"100506098"	"GIRGL"	"ENSG00000233834"	"MACC1-DT"	"GIRGL"	NA
"28964"	"GIT1"	"ENSG00000108262"	"GIT1"	"GIT1"	"p95-APP1|GIT1"
"9815"	"GIT2"	"ENSG00000139436"	"GIT2"	"GIT2"	"CAT-2|CAT2|PKL|GIT2"
"84694"	"GJA10"	"ENSG00000135355"	"GJA10"	"GJA10"	"CX62|GJA10"
"2700"	"GJA3"	"ENSG00000121743"	"GJA3"	"GJA3"	"CTRCT14|CX46|CZP3|GJA3"
"2701"	"GJA4"	"ENSG00000187513"	"GJA4"	"GJA4"	"CX37|GJA4"
"2702"	"GJA5"	"ENSG00000265107"	"GJA5"	"GJA5"	"ATFB11|CX40|GJA5"
"2703"	"GJA8"	"ENSG00000121634"	"GJA8"	"GJA8"	"CAE|CAE1|CTRCT1|CX50|CZP1|MP70|GJA8"
"81025"	"GJA9"	"ENSG00000131233"	"GJA9"	"GJA9"	"CX58|CX59|GJA10|GJA9"
"2705"	"GJB1"	"ENSG00000169562"	"GJB1"	"GJB1"	"CMTX|CMTX1|CX32|GJB1"
"2706"	"GJB2"	"ENSG00000165474"	"GJB2"	"GJB2"	"BAPS|CX26|DFNA3|DFNA3A|DFNB1|DFNB1A|HID|KID|NSRD1|PPK|GJB2"
"2707"	"GJB3"	"ENSG00000188910"	"GJB3"	"GJB3"	"CX31|DFNA2|DFNA2B|EKV|EKVP1|GJB3"
"127534"	"GJB4"	"ENSG00000189433"	"GJB4"	"GJB4"	"CX30.3|EKV|EKVP2|GJB4"
"2709"	"GJB5"	"ENSG00000189280"	"GJB5"	"GJB5"	"CX31.1|GJB5"
"10804"	"GJB6"	"ENSG00000121742"	"GJB6"	"GJB6"	"CX30|DFNA3|DFNA3B|DFNB1B|ECTD2|ED2|EDH|HED|HED2|GJB6"
"375519"	"GJB7"	"ENSG00000164411"	"GJB7"	"GJB7"	"CX25|bA136M9.1|connexin25|GJB7"
"10052"	"GJC1"	"ENSG00000182963"	"GJC1"	"GJC1"	"CX45|GJA7|GJC1"
"57165"	"GJC2"	"ENSG00000198835"	"GJC2"	"GJC2"	"CX46.6|Cx47|GJA12|HLD2|LMPH1C|LMPHM3|PMLDAR|SPG44|GJC2"
"349149"	"GJC3"	"ENSG00000176402"	"GJC3"	"GJC3"	"CX29|CX30.2|CX31.3|GJE1|GJC3"
"57369"	"GJD2"	"ENSG00000159248"	"GJD2"	"GJD2"	"CX36|GJA9|GJD2"
"125111"	"GJD3"	"ENSG00000183153"	"GJD3"	"GJD3"	"CX31.9|Cx30.2|GJA11|GJC1|GJD3"
"219770"	"GJD4"	"ENSG00000177291"	"GJD4"	"GJD4"	"CX40.1|GJD4"
"100126572"	"GJE1"	"ENSG00000203733"	"GJE1"	"GJE1"	"CX23|GJE1"
"2710"	"GK"	"ENSG00000198814"	"GK"	"GK"	"GK1|GKD|GK"
"2712"	"GK2"	"ENSG00000196475"	"GK2"	"GK2"	"GKP2|GKTA|GK2"
"2713"	"GK3"	"ENSG00000229894"	"GK3P"	"GK3"	NA
"256356"	"GK5"	"ENSG00000175066"	"GK5"	"GK5"	"GK5"
"80318"	"GKAP1"	"ENSG00000165113"	"GKAP1"	"GKAP1"	"FKSG21|GKAP42|GKAP1"
"56287"	"GKN1"	"ENSG00000169605"	"GKN1"	"GKN1"	"AMP18|BRICD1|CA11|FOV|foveolin|GKN1"
"200504"	"GKN2"	"ENSG00000183607"	"GKN2"	"GKN2"	"BRICD1B|GDDR|PRO813|TFIZ1|VLTI465|GKN2"
"2717"	"GLA"	"ENSG00000102393"	"GLA"	"GLA"	"GALA|GLA"
"2720"	"GLB1"	"ENSG00000170266"	"GLB1"	"GLB1"	"EBP|ELNR1|MPS4B|GLB1"
"79411"	"GLB1L"	"ENSG00000163521"	"GLB1L"	"GLB1L"	"GLB1L"
"89944"	"GLB1L2"	"ENSG00000149328"	"GLB1L2"	"GLB1L2"	"MST114|MSTP114|GLB1L2"
"112937"	"GLB1L3"	"ENSG00000166105"	"GLB1L3"	"GLB1L3"	"GLB1L3"
"113263"	"GLCCI1"	"ENSG00000106415"	"GLCCI1"	"GLCCI1"	"FAM117C|GCTR|GIG18|TSSN1|GLCCI1"
"26035"	"GLCE"	"ENSG00000138604"	"GLCE"	"GLCE"	"HSEPI|GLCE"
"342035"	"GLDN"	"ENSG00000186417"	"GLDN"	"GLDN"	"CLOM|COLM|CRG-L2|CRGL2|LCCS11|UNC-112|UNC-122|GLDN"
"2733"	"GLE1"	"ENSG00000119392"	"GLE1"	"GLE1"	"CAAHC|CAAHD|GLE1L|LCCS|LCCS1|hGLE1|GLE1"
"2734"	"GLG1"	"ENSG00000090863"	"GLG1"	"GLG1"	"CFR-1|ESL-1|MG-160|MG160|GLG1"
"2735"	"GLI1"	"ENSG00000111087"	"GLI1"	"GLI1"	"GLI|PAPA8|PPD1|GLI1"
"2736"	"GLI2"	"ENSG00000074047"	"GLI2"	"GLI2"	"CJS|HPE9|PHS2|THP1|THP2|GLI2"
"2737"	"GLI3"	"ENSG00000106571"	"GLI3"	"GLI3"	"ACLS|GCPS|GLI3-190|GLI3FL|PAP-A|PAPA|PAPA1|PAPB|PHS|PPDIV|GLI3"
"2738"	"GLI4"	"ENSG00000250571"	"GLI4"	"GLI4"	"HKR4|ZNF928|GLI4"
"389741"	"GLIDR"	"ENSG00000278175"	"GLIDR"	"GLIDR"	"FAM88A|LINC01172|TCONS_00015562|GLIDR"
"11010"	"GLIPR1"	"ENSG00000139278"	"GLIPR1"	"GLIPR1"	"CRISP7|GLIPR|RTVP1|GLIPR1"
"256710"	"GLIPR1L1"	"ENSG00000173401"	"GLIPR1L1"	"GLIPR1L1"	"ALKN2972|PRO7434|GLIPR1L1"
"144321"	"GLIPR1L2"	"ENSG00000180481"	"GLIPR1L2"	"GLIPR1L2"	"GLIPR1L2"
"152007"	"GLIPR2"	"ENSG00000122694"	"GLIPR2"	"GLIPR2"	"C9orf19|GAPR-1|GAPR1|GLIPR2"
"148979"	"GLIS1"	"ENSG00000174332"	"GLIS1"	"GLIS1"	"GLIS1"
"84662"	"GLIS2"	"ENSG00000126603"	"GLIS2"	"GLIS2"	"NKL|NPHP7|GLIS2"
"101926896"	"GLIS2-AS1"	"ENSG00000262686"	"GLIS2-AS1"	"GLIS2-AS1"	"GLIS2-AS1"
"169792"	"GLIS3"	"ENSG00000107249"	"GLIS3"	"GLIS3"	"NDH|ZNF515|GLIS3"
"84850"	"GLIS3-AS1"	"ENSG00000237009"	"GLIS3-AS1"	"GLIS3-AS1"	"C9orf70|GLIS3-AS1"
"11146"	"GLMN"	"ENSG00000174842"	"GLMN"	"GLMN"	"FAP|FAP48|FAP68|FKBPAP|GLML|GVM|VMGLOM|GLMN"
"112770"	"GLMP"	"ENSG00000198715"	"GLMP"	"GLMP"	"C1orf85|NCU-G1|GLMP"
"2739"	"GLO1"	"ENSG00000124767"	"GLO1"	"GLO1"	"GLOD1|GLYI|HEL-S-74|GLO1"
"51031"	"GLOD4"	"ENSG00000167699"	"GLOD4"	"GLOD4"	"C17orf25|CGI-150|HC6|HC71|GLOD4"
"392465"	"GLOD5"	"ENSG00000171433"	"GLOD5"	"GLOD5"	"GLOD5"
"2740"	"GLP1R"	"ENSG00000112164"	"GLP1R"	"GLP1R"	"GLP-1|GLP-1-R|GLP-1R|GLP1R"
"9340"	"GLP2R"	"ENSG00000065325"	"GLP2R"	"GLP2R"	"GLP2R"
"2741"	"GLRA1"	"ENSG00000145888"	"GLRA1"	"GLRA1"	"HKPX1|STHE|GLRA1"
"2742"	"GLRA2"	"ENSG00000101958"	"GLRA2"	"GLRA2"	"GLR|MRXSP|GLRA2"
"8001"	"GLRA3"	"ENSG00000145451"	"GLRA3"	"GLRA3"	"GLRA3"
"2743"	"GLRB"	"ENSG00000109738"	"GLRB"	"GLRB"	"HKPX2|GLRB"
"51022"	"GLRX2"	"ENSG00000023572"	"GLRX2"	"GLRX2"	"CGI-133|GRX2|GLRX2"
"2744"	"GLS"	"ENSG00000115419"	"GLS"	"GLS"	"AAD20|CASGID|DEE71|EIEE71|GAC|GAM|GDPAG|GLS1|KGA|GLS"
"27165"	"GLS2"	"ENSG00000135423"	"GLS2"	"GLS2"	"GA|GLS|LGA|hLGA|GLS2"
"144423"	"GLT1D1"	"ENSG00000151948"	"GLT1D1"	"GLT1D1"	"GLT1D1"
"360203"	"GLT6D1"	"ENSG00000204007"	"GLT6D1"	"GLT6D1"	"GLTDC1|GT6M7|GLT6D1"
"55830"	"GLT8D1"	"ENSG00000016864"	"GLT8D1"	"GLT8D1"	"AD-017|MSTP139|GLT8D1"
"83468"	"GLT8D2"	"ENSG00000120820"	"GLT8D2"	"GLT8D2"	"GLT8D2"
"388323"	"GLTPD2"	"ENSG00000182327"	"GLTPD2"	"GLTPD2"	"GLTPD2"
"2746"	"GLUD1"	"ENSG00000148672"	"GLUD1"	"GLUD1"	"GDH|GDH1|GLUD|hGDH1|GLUD1"
"414212"	"GLUD1P2"	"ENSG00000290875"	"GLUD1P2"	"GLUD1P2"	"GLUD1P7|GLUDP2|GLUDP7|GLUD1P2"
"2749"	"GLUD1P3"	"ENSG00000291043"	"GLUD1P3"	"GLUD1P3"	"C10orf102|GLUDP3|GLUD1P3"
"2747"	"GLUD2"	"ENSG00000182890"	"GLUD2"	"GLUD2"	"GDH2|GLUDP1|GLUD2"
"2752"	"GLUL"	"ENSG00000135821"	"GLUL"	"GLUL"	"GLNS|GS|PIG43|PIG59|GLUL"
"10249"	"GLYAT"	"ENSG00000149124"	"GLYAT"	"GLYAT"	"ACGNAT|CAT|GAT|GLYAT"
"100287520"	"GLYATL1B"	"ENSG00000255151"	"GLYATL1B"	"GLYATL1B"	"GLYATL1P3|GLYATL1B"
"219970"	"GLYATL2"	"ENSG00000156689"	"GLYATL2"	"GLYATL2"	"BXMAS2-10|GATF-B|GLYATL2"
"389396"	"GLYATL3"	"ENSG00000203972"	"GLYATL3"	"GLYATL3"	"C6orf140|bA28H17.2|GLYATL3"
"132158"	"GLYCTK"	"ENSG00000168237"	"GLYCTK"	"GLYCTK"	"HBEBP2|HBEBP4|HBeAgBP4A|GLYCTK"
"84656"	"GLYR1"	"ENSG00000140632"	"GLYR1"	"GLYR1"	"BM045|HIBDL|N-PAC|NP60|NPAC|hNDF|GLYR1"
"64395"	"GMCL1"	"ENSG00000087338"	"GMCL1"	"GMCL1"	"BTBD13|GCL|GCL1|SPATA29|GMCL1"
"64396"	"GMCL2"	"ENSG00000244234"	"GMCL2"	"GMCL2"	"GCL|GMCL1L|GMCL1P1|GMCL2"
"2762"	"GMDS"	"ENSG00000112699"	"GMDS"	"GMDS"	"GMD|SDR3E1|GMDS"
"10691"	"GMEB1"	"ENSG00000162419"	"GMEB1"	"GMEB1"	"P96PIF|PIF96|GMEB1"
"26205"	"GMEB2"	"ENSG00000101216"	"GMEB2"	"GMEB2"	"GMEB-2|P79PIF|PIF79|GMEB2"
"9535"	"GMFG"	"ENSG00000130755"	"GMFG"	"GMFG"	"GMF-GAMMA|GMFG"
"51291"	"GMIP"	"ENSG00000089639"	"GMIP"	"GMIP"	"ARHGAP46|GMIP"
"2765"	"GML"	"ENSG00000104499"	"GML"	"GML"	"LY6DL|GML"
"647309"	"GMNC"	"ENSG00000205835"	"GMNC"	"GMNC"	"GEMC1|GMNC"
"51053"	"GMNN"	"ENSG00000112312"	"GMNN"	"GMNN"	"Gem|MGORS6|GMNN"
"29926"	"GMPPA"	"ENSG00000144591"	"GMPPA"	"GMPPA"	"AAMR|GMPPA"
"29925"	"GMPPB"	"ENSG00000173540"	"GMPPB"	"GMPPB"	"LGMDR19|MDDGA14|MDDGB14|MDDGC14|GMPPB"
"2766"	"GMPR"	"ENSG00000137198"	"GMPR"	"GMPR"	"GMPR 1|GMPR1|GMPR"
"51292"	"GMPR2"	"ENSG00000100938"	"GMPR2"	"GMPR2"	"GMPR 2|GMPR2"
"8833"	"GMPS"	"ENSG00000163655"	"GMPS"	"GMPS"	"GATD7|GMPS"
"2767"	"GNA11"	"ENSG00000088256"	"GNA11"	"GNA11"	"FBH|FBH2|FHH2|GNA-11|HG1K|HHC2|HYPOC2|GNA11"
"2768"	"GNA12"	"ENSG00000146535"	"GNA12"	"GNA12"	"HG1M1|NNX3|RMP|gep|GNA12"
"9630"	"GNA14"	"ENSG00000156049"	"GNA14"	"GNA14"	"HG1I|GNA14"
"2769"	"GNA15"	"ENSG00000060558"	"GNA15"	"GNA15"	"GNA16|HG1L|GNA15"
"100996351"	"GNA15-DT"	"ENSG00000267551"	"GNA15-DT"	"GNA15-DT"	"GNA15-DT"
"2770"	"GNAI1"	"ENSG00000127955"	"GNAI1"	"GNAI1"	"Gi|HG1B|NEDHISB|GNAI1"
"2771"	"GNAI2"	"ENSG00000114353"	"GNAI2"	"GNAI2"	"GIP|GNAI2B|HG1C|H_LUCA15.1|H_LUCA16.1|GNAI2"
"2773"	"GNAI3"	"ENSG00000065135"	"GNAI3"	"GNAI3"	"87U6|ARCND1|HG1A|GNAI3"
"2774"	"GNAL"	"ENSG00000141404"	"GNAL"	"GNAL"	"DYT25|HG1O|GNAL"
"2775"	"GNAO1"	"ENSG00000087258"	"GNAO1"	"GNAO1"	"DEE17|EIEE17|G-ALPHA-o|GNAO|HG1G|HLA-DQB1|NEDIM|GNAO1"
"26077"	"GNAO1-AS1"	"ENSG00000261439"	"GNAO1-AS1"	"GNAO1-AS1"	"DKFZP434H168|GNAO1-AS1"
"283856"	"GNAO1-DT"	"ENSG00000246379"	"GNAO1-DT"	"GNAO1-DT"	"GNAO1-DT"
"2778"	"GNAS"	"ENSG00000087460"	"GNAS"	"GNAS"	"AHO|C20orf45|GNAS1|GPSA|GSA|GSP|NESP|PITA3|POH|SCG6|SgVI|GNAS"
"149775"	"GNAS-AS1"	"ENSG00000235590"	"GNAS-AS1"	"GNAS-AS1"	"GNAS-AS|GNAS1AS|GNASAS|NCRNA00075|NESP-AS|NESPAS|SANG|GNAS-AS1"
"2779"	"GNAT1"	"ENSG00000114349"	"GNAT1"	"GNAT1"	"CSNB1G|CSNBAD3|GBT1|GNATR|HG1F|GNAT1"
"2780"	"GNAT2"	"ENSG00000134183"	"GNAT2"	"GNAT2"	"ACHM4|GNATC|HG1D|GNAT2"
"346562"	"GNAT3"	"ENSG00000214415"	"GNAT3"	"GNAT3"	"GDCA|HG1E|GNAT3"
"2781"	"GNAZ"	"ENSG00000128266"	"GNAZ"	"GNAZ"	"HG1H|gz-alpha|GNAZ"
"2782"	"GNB1"	"ENSG00000078369"	"GNB1"	"GNB1"	"HG2A|MDS|MRD42|GNB1"
"105378949"	"GNB1-DT"	"ENSG00000231050"	"GNB1-DT"	"GNB1-DT"	"GNB1-DT"
"54584"	"GNB1L"	"ENSG00000185838"	"GNB1L"	"GNB1L"	"DGCRK3|FKSG1|GY2|WDR14|WDVCF|GNB1L"
"2783"	"GNB2"	"ENSG00000172354"	"GNB2"	"GNB2"	"HG2C1|SSS4|SSS4; NEDHYDF|GNB2"
"2784"	"GNB3"	"ENSG00000111664"	"GNB3"	"GNB3"	"CSNB1H|HG2D|GNB3"
"59345"	"GNB4"	"ENSG00000114450"	"GNB4"	"GNB4"	"CMTD1F|HG2B|GNB4"
"10681"	"GNB5"	"ENSG00000069966"	"GNB5"	"GNB5"	"GB5|HG2E|IDDCA|LADCI|gbeta5|GNB5"
"10020"	"GNE"	"ENSG00000159921"	"GNE"	"GNE"	"DMRV|GLCNE|IBM2|NM|Uae1|GNE"
"2790"	"GNG10"	"ENSG00000242616"	"GNG10"	"GNG10"	"GNG10"
"2791"	"GNG11"	"ENSG00000127920"	"GNG11"	"GNG11"	"GNGT11|HG3H1|GNG11"
"55970"	"GNG12"	"ENSG00000172380"	"GNG12"	"GNG12"	"HG3A|GNG12"
"100289178"	"GNG12-AS1"	"ENSG00000232284"	"GNG12-AS1"	"GNG12-AS1"	"GNG12-AS1"
"51764"	"GNG13"	"ENSG00000127588"	"GNG13"	"GNG13"	"G(gamma)13|HG3J|h2-35|GNG13"
"105372280"	"GNG14"	"ENSG00000283980"	"GNG14"	"GNG14"	"HG3K|GNG14"
"54331"	"GNG2"	"ENSG00000186469"	"GNG2"	"GNG2"	"HG3F1|GNG2"
"2785"	"GNG3"	"ENSG00000162188"	"GNG3"	"GNG3"	"HG3D|GNG3"
"2786"	"GNG4"	"ENSG00000168243"	"GNG4"	"GNG4"	"HG3C|GNG4"
"2787"	"GNG5"	"ENSG00000174021"	"GNG5"	"GNG5"	"GNG5"
"347687"	"GNG5B"	"ENSG00000133136"	"GNG5B"	"GNG5B"	"GNG5P2|GNG5ps|HG3L1|HG3L3|dJ364I1.1|GNG5B"
"2788"	"GNG7"	"ENSG00000176533"	"GNG7"	"GNG7"	"HG3B|GNG7"
"94235"	"GNG8"	"ENSG00000167414"	"GNG8"	"GNG8"	"HG3E|GNG8"
"2792"	"GNGT1"	"ENSG00000127928"	"GNGT1"	"GNGT1"	"GNG1|HG3G1|GNGT1"
"2793"	"GNGT2"	"ENSG00000167083"	"GNGT2"	"GNGT2"	"G-GAMMA-8|G-GAMMA-C|GNG9|GNGT8|HG3I|GNGT2"
"2794"	"GNL1"	"ENSG00000204590"	"GNL1"	"GNL1"	"HSR1|GNL1"
"29889"	"GNL2"	"ENSG00000134697"	"GNL2"	"GNL2"	"HUMAUANTIG|NGP1|Ngp-1|Nog2|Nug2|GNL2"
"26354"	"GNL3"	"ENSG00000163938"	"GNL3"	"GNL3"	"C77032|E2IG3|NNP47|NS|GNL3"
"10578"	"GNLY"	"ENSG00000115523"	"GNLY"	"GNLY"	"D2S69E|LAG-2|LAG2|NKG5|TLA519|GNLY"
"27232"	"GNMT"	"ENSG00000124713"	"GNMT"	"GNMT"	"HEL-S-182mP|GNMT"
"107080644"	"GNMT"	"ENSG00000124713"	"CNPY3-GNMT"	"GNMT"	"HEL-S-182mP|GNMT"
"8443"	"GNPAT"	"ENSG00000116906"	"GNPAT"	"GNPAT"	"DAP-AT|DAPAT|DHAPAT|RCDP2|GNPAT"
"10007"	"GNPDA1"	"ENSG00000113552"	"GNPDA1"	"GNPDA1"	"GNP1|GNPDA|GNPI|GPI|HLN|GNPDA1"
"132789"	"GNPDA2"	"ENSG00000163281"	"GNPDA2"	"GNPDA2"	"GNP2|SB52|GNPDA2"
"64841"	"GNPNAT1"	"ENSG00000100522"	"GNPNAT1"	"GNPNAT1"	"GNA1|GNPNAT|Gpnat1|RHZDAN|GNPNAT1"
