gene_name	expression
CLUHP6	0
CLUHP8	0
CLUL1	3
CLVS1	0
CLVS2	1
CLYBL	31
CLYBL-AS1	0
CLYBL-AS2	1
CMA1	0
CMAHP	147
CMAS	141
CMBL	7
CMC1	128
CMC2	352
CMC4	0
CMIP	390
CMKLR1	0
CMPK1	2283
CMPK2	88
CMSS1	189
CMTM1	18
CMTM2	89
CMTM3	654
CMTM4	11
CMTM5	2
CMTM6	2739
CMTM7	179
CMTM8	11
CMTR1	775
CMTR2	240
CMYA5	4
CNBD1	3
CNBD2	46
CNBP	2407
CNDP1	1
CNDP2	1390
CNEP1R1	208
CNFN	0
CNGA1	1
CNGA2	0
CNGA3	1
CNGA4	0
CNGB1	1
CNGB3	0
CNIH1	797
CNIH2	24
CNIH3	10
CNIH4	134
CNKSR1	1
CNKSR2	196
CNKSR3	3
CNMD	0
CNN1	0
CNN2	72
CNN2P1	1
CNN2P10	0
CNN2P11	0
CNN2P12	0
CNN2P2	0
CNN2P3	0
CNN2P4	0
CNN2P6	1
CNN2P7	0
CNN2P8	0
CNN2P9	13
CNN3	9
CNN3P1	1
CNNM1	1
CNNM2	141
CNNM3	151
CNNM3-DT	0
CNNM4	146
CNOT1	2774
CNOT10	364
CNOT10-AS1	0
CNOT11	392
CNOT3	178
CNOT4	251
CNOT4P1	0
CNOT6	344
CNOT6L	867
CNOT6LP1	4
CNOT7	1428
CNOT7P1	0
CNOT7P2	1
CNOT8	1715
CNOT9	681
CNP	453
CNPPD1	400
CNPY1	0
CNPY2	64
CNPY3	1051
CNPY4	37
CNR1	0
CNR2	124
CNRIP1	5
CNST	396
CNTD1	1
CNTD2	20
CNTF	89
CNTFR	0
CNTFR-AS1	1
CNTLN	505
CNTN1	2
CNTN2	1
CNTN3	0
CNTN4	3
CNTN4-AS1	0
CNTN4-AS2	0
CNTN5	8
CNTN6	1
CNTNAP1	78
CNTNAP2	3
CNTNAP3	0
CNTNAP3B	0
CNTNAP3C	0
CNTNAP3P1	0
CNTNAP3P2	0
CNTNAP3P5	0
CNTNAP4	0
CNTNAP5	0
CNTRL	1673
CNTROB	444
COA1	458
COA3	53
COA4	184
COA5	187
COA6	140
COA6-AS1	23
COA7	153
COASY	216
COBL	16
COBLL1	90
COCH	240
COG1	238
COG2	185
COG3	418
COG4	412
COG5	426
COG6	174
COG7	131
COG8	128
COIL	474
COL10A1	0
COL11A1	0
COL11A2	56
COL11A2P1	0
COL12A1	2
COL13A1	0
COL14A1	1
COL15A1	2
COL16A1	0
COL17A1	6
COL18A1	103
COL18A1-AS1	0
COL18A1-AS2	0
COL19A1	11
COL1A1	3
COL1A2	4
COL20A1	3
COL21A1	0
COL22A1	3
COL23A1	4
COL24A1	170
COL25A1	4
COL26A1	0
COL27A1	60
COL28A1	6
COL2A1	2
COL3A1	9
COL4A1	69
COL4A2	116
COL4A2-AS1	0
COL4A2-AS2	0
COL4A3	2
COL4A3BP	822
COL4A4	0
COL4A5	1
COL4A6	0
COL5A1	180
COL5A1-AS1	0
COL5A2	8
COL5A3	4
COL6A1	11
COL6A2	5
COL6A3	8
COL6A4P1	1
COL6A4P2	6
COL6A5	0
COL6A6	4
COL7A1	24
COL8A1	9
COL8A2	0
COL9A1	0
COL9A2	16
COL9A3	3
COLCA1	7
COLCA2	0
COLEC10	0
COLEC11	1
COLEC12	15
COLGALT1	1045
COLGALT2	4
COLQ	61
COMMD1	60
COMMD10	239
COMMD2	291
COMMD3	113
COMMD3-BMI1	0
COMMD4	158
COMMD5	85
COMMD6	723
COMMD7	102
COMMD8	127
COMMD9	471
COMP	0
COMT	394
COMTD1	16
COP1	722
COP1P1	0
COPA	1460
COPB1	1403
COPB2	472
COPE	500
COPG1	837
COPG2	176
COPRS	105
COPS2	2173
COPS3	1150
COPS4	426
COPS5	448
COPS5P1	0
COPS6	226
COPS7A	146
COPS7B	278
COPS8	695
COPS8P2	0
COPS8P3	1
COPS9	264
COPZ1	540
COPZ2	0
COQ10A	164
COQ10B	444
COQ10BP2	0
COQ2	143
COQ3	11
COQ4	170
COQ5	109
COQ6	95
COQ7	72
COQ8A	550
COQ8B	100
COQ9	107
CORIN	2
CORO1A	4381
CORO1B	346
CORO1C	739
CORO2A	11
CORO2B	1
CORO6	51
CORO7	122
CORO7-PAM16	0
CORT	3
COTL1	555
COTL1P1	0
COTL1P2	0
COX10	125
COX10-AS1	77
COX11	299
COX11P1	0
COX14	89
COX15	168
COX16	33
COX17	84
COX17P1	0
COX18	172
COX19	398
COX20	319
COX20P1	43
COX20P2	1
COX4I1	2230
COX4I1P1	0
COX4I1P2	0
COX4I2	0
COX5A	622
COX5AP2	0
COX5B	620
COX5BP1	0
COX5BP2	0
COX5BP3	0
COX5BP6	2
COX5BP7	0
COX5BP8	0
COX6A1	235
COX6A1P2	0
COX6A1P3	0
COX6A2	0
COX6B1	710
COX6B1P1	0
COX6B1P2	0
COX6B1P3	0
COX6B1P4	0
COX6B1P5	0
COX6B1P6	2
COX6B1P7	0
COX6B2	0
COX6C	1006
COX6CP1	24
COX6CP10	0
COX6CP11	0
COX6CP12	0
COX6CP13	0
COX6CP14	0
COX6CP15	0
COX6CP16	0
COX6CP17	10
COX6CP18	0
COX6CP2	0
COX6CP3	0
COX6CP4	0
COX6CP5	0
COX6CP6	0
COX6CP7	0
COX6CP8	0
COX7A1	1
COX7A2	625
COX7A2L	764
COX7A2P1	2
COX7A2P2	0
COX7B	915
COX7B2	0
COX7BP2	0
COX7C	1284
COX7CP1	0
COX8A	348
COX8C	0
CP	13
CPA1	0
CPA2	0
CPA3	1
CPA4	0
CPA5	0
CPA6	7
CPAMD8	40
CPB1	4
CPB2	1
CPB2-AS1	12
CPD	513
CPDP1	0
CPE	1
CPEB1	3
CPEB1-AS1	3
CPEB2	427
CPEB2-DT	0
CPEB3	118
CPEB4	492
CPED1	306
CPHL1P	3
CPHXL	0
CPLANE1	611
CPLANE2	24
CPLX1	0
CPLX2	1
CPLX3	0
CPLX4	4
CPM	51
CPN1	0
CPN2	0
CPNE1	437
CPNE2	409
CPNE3	1860
CPNE4	2
CPNE5	4
CPNE6	2
CPNE7	24
CPNE8	3
CPNE8-AS1	0
CPNE9	14
CPO	0
CPOX	92
CPPED1	280
CPQ	162
CPS1	17
CPS1-IT1	0
CPSF1	793
CPSF1P1	0
CPSF2	499
CPSF3	585
CPSF4	263
CPSF4L	0
CPSF6	3374
CPSF7	617
CPT1A	857
CPT1B	11
CPT1C	3
CPT2	39
CPTP	41
CPVL	8
CPXCR1	0
CPXM1	1340
CPXM2	3
CPZ	0
CR1	24
CR1L	10
CR2	6
CR381572.1	0
CR381572.2	0
CR381653.1	0
CR381653.2	0
CR381670.1	0
CR381670.2	2
CR382285.1	0
CR382285.2	0
CR382287.1	0
CR382287.2	0
CR383656.1	0
CR383656.10	0
CR383656.11	0
CR383656.12	0
CR383656.13	0
CR383656.2	0
CR383656.3	0
CR383656.4	0
CR383656.5	0
CR383656.6	0
CR383656.7	0
CR383656.8	0
CR383656.9	0
CR383658.1	0
CR383658.2	0
CR391992.1	6
CR392000.1	0
CR392000.2	0
CR392039.1	0
CR392039.2	0
CR392039.3	0
CR392039.4	0
CR392039.5	0
CR392039.6	0
CR545473.1	0
CR559946.1	6
CR559946.2	3
CR589904.1	0
CR589904.2	0
CR769767.1	0
CR769767.2	0
CR769775.1	0
CR769775.2	0
CR769776.1	0
CR769776.2	0
CR769776.3	0
CR786580.1	5
CR788268.1	0
CR848007.1	0
CR848007.2	0
CR848007.3	0
CR936218.1	0
CR936218.2	0
CRABP1	0
CRABP2	2
CRACR2A	369
CRACR2B	12
CRADD	89
CRAMP1	350
CRAT	114
CRB1	3
CRB2	1
CRB3	0
CRB3P1	0
CRBN	924
CRCP	300
CRCT1	0
CREB1	687
CREB3	114
CREB3L1	0
CREB3L2	212
CREB3L3	0
CREB3L4	149
CREB5	104
CREBBP	1549
CREBL2	121
CREBRF	4106
CREBZF	1100
CREG1	156
CREG2	6
CRELD1	94
CRELD2	134
CREM	69
CRH	0
CRHBP	10
CRHR1	0
CRHR2	1
CRIM1	622
CRIM1-DT	4
CRIP1	11
CRIP1P1	0
CRIP1P2	0
CRIP1P3	0
CRIP1P4	0
CRIP2	4
CRIP3	0
CRIPT	302
CRISP1	0
CRISP2	5
CRISP3	56
CRISPLD1	3
CRISPLD2	9
CRK	158
CRKL	1286
CRLF1	1
CRLF2	27
CRLF3	409
CRLS1	25
CRMP1	23
CRNDE	208
CRNKL1	876
CRNN	0
CROCC	377
CROCC2	0
CROCCP1	1
CROCCP2	220
CROCCP3	52
CROCCP4	0
CROCCP5	0
CROT	35
CRP	0
CRPP1	2
CRPPA	7
CRPPA-AS1	2
CRTAC1	0
CRTAM	2
CRTAP	897
CRTC1	62
CRTC2	497
CRTC3	204
CRTC3-AS1	12
CRX	0
CRY1	187
CRY2	539
CRYAA	0
CRYAA2	0
CRYAB	0
CRYBA1	0
CRYBA2	0
CRYBA4	1
CRYBB1	1
CRYBB2	0
CRYBB2P1	63
CRYBB3	0
CRYBG1	762
CRYBG2	1
CRYBG3	97
CRYGA	0
CRYGB	1
CRYGC	0
CRYGD	0
CRYGEP	0
CRYGFP	0
CRYGGP	0
CRYGN	0
CRYGS	34
CRYL1	58
CRYM	0
CRYM-AS1	4
CRYZ	45
CRYZL1	144
CRYZL2P	0
CRYZL2P-SEC16B	0
CRYZP1	0
CRYZP2	0
CS	1450
CSAD	182
CSAG1	0
CSAG2	0
CSAG3	0
CSAG4	0
CSDC2	0
CSDE1	11735
CSE1L	732
CSE1L-AS1	2
CSF1	19
CSF1R	222
CSF2	0
CSF2RA	30
CSF2RB	197
CSF2RBP1	0
CSF3	0
CSF3R	153
CSGALNACT1	1145
CSGALNACT2	678
CSH1	0
CSH2	0
CSHL1	0
CSK	1227
CSKMT	240
CSMD1	11
CSMD2	5
CSMD2-AS1	1
CSMD3	1
CSN1S1	0
CSN1S2AP	0
CSN2	0
CSN3	1
CSNK1A1	2113
CSNK1A1L	0
CSNK1A1P1	1
CSNK1A1P3	0
CSNK1D	803
CSNK1E	1260
CSNK1G1	232
CSNK1G2	908
CSNK1G2-AS1	0
CSNK1G2P1	5
CSNK1G3	699
CSNK2A1	1005
CSNK2A2	697
CSNK2A3	1
CSNK2B	139
CSNKA2IP	0
CSPG4	231
CSPG4P10	0
CSPG4P11	0
CSPG4P12	6
CSPG4P13	401
CSPG4P1Y	0
CSPG4P2Y	0
CSPG4P3Y	0
CSPG4P4Y	0
CSPG4P5	0
CSPG5	4
CSPP1	371
CSRNP1	6831
CSRNP2	104
CSRNP3	0
CSRP1	225
CSRP2	54
CSRP3	0
CSRP3-AS1	1
CST1	0
CST11	0
CST12P	0
CST13P	0
CST2	0
CST2P1	0
CST3	191
CST4	0
CST5	0
CST6	0
CST7	20
CST8	0
CST9	0
CST9L	0
CST9LP1	2
CST9LP2	0
CSTA	3
CSTB	178
CSTF1	146
CSTF2	120
CSTF2T	287
CSTF3	118
CSTF3-DT	6
CSTL1	1
CSTP1	0
CSTP2	0
CT45A1	1
CT45A10	0
CT45A11P	1
CT45A2	0
CT45A3	0
CT45A5	0
CT45A6	0
CT45A7	0
CT45A8	0
CT45A9	0
CT47A1	0
CT47A10	0
CT47A11	0
CT47A12	0
CT47A2	0
CT47A3	0
CT47A4	0
CT47A5	0
CT47A6	0
CT47A7	0
CT47A8	0
CT47A9	0
CT47B1	0
CT55	0
CT62	1
CT66	5
CT69	0
CT70	5
CT75	2
CT83	0
CTAG1A	0
CTAG1B	0
CTAG2	0
CTAGE1	1
CTAGE10P	0
CTAGE11P	3
CTAGE12P	2
CTAGE13P	0
CTAGE14P	3
CTAGE15	0
CTAGE16P	3
CTAGE3P	3
CTAGE4	0
CTAGE6	0
CTAGE7P	0
CTAGE8	0
CTAGE9	0
CTBP1	1335
CTBP1-AS	2
CTBP1-DT	152
CTBP2	365
CTBP2P1	0
CTBP2P2	0
CTBP2P3	0
CTBP2P4	1
CTBP2P5	0
CTBP2P6	0
CTBP2P7	1
CTBP2P8	1
CTBS	195
CTC1	571
CTCF	683
CTCFL	0
CTDNEP1	133
CTDP1	366
CTDSP1	680
CTDSP2	1907
CTDSPL	22
CTDSPL2	1089
CTF1	3
CTF2P	0
CTH	1
CTHRC1	6
CTHRC1P1	0
CTIF	107
CTLA4	4
CTNNA1	1379
CTNNA1P1	0
CTNNA2	1
CTNNA3	2
CTNNAL1	257
CTNNB1	4700
CTNNBIP1	137
CTNNBL1	415
CTNND1	335
CTNND2	1
CTNS	36
CTPS1	883
CTPS2	151
CTR9	601
CTRB1	0
CTRB2	0
CTRC	1
CTRL	8
CTSA	366
CTSB	844
CTSC	585
CTSD	205
CTSE	8
CTSF	6
CTSG	13
CTSH	57
CTSK	50
CTSL	25
CTSL3P	0
CTSLP1	0
CTSLP2	0
CTSLP3	0
CTSLP4	0
CTSLP6	0
CTSLP8	0
CTSO	128
CTSS	1708
CTSV	0
CTSW	26
CTSZ	487
CTTN	37
CTTNBP2	0
CTTNBP2NL	106
CTU1	21
CTU2	73
CTXN1	1
CTXN2	0
CTXN3	0
CTXND1	0
CTXND2	0
CU104787.1	0
CU633904.1	0
CU633904.2	0
CU633904.3	0
CU633906.1	0
CU633906.2	0
CU633906.3	0
CU633906.4	0
CU633967.1	1
CU634019.1	0
CU634019.2	0
CU634019.3	0
CU634019.4	0
CU634019.5	0
CU634019.6	1
CU634019.7	0
CU638689.1	0
CU638689.2	0
CU638689.3	0
CU638689.4	0
CU638689.5	0
CU639417.1	2
CU639417.2	0
CU639417.3	0
CU639417.4	0
CU639417.5	0
CUBN	104
CUBNP1	0
CUBNP2	0
CUBNP3	0
CUEDC1	53
CUEDC2	282
CUL1	613
CUL1P1	0
CUL2	450
CUL3	1905
CUL4A	938
CUL4AP1	0
CUL4B	645
CUL5	802
CUL7	292
CUL9	494
CUTA	361
CUTALP	122
CUTC	133
CUX1	976
CUX2	0
CUX2P1	0
CUZD1	4
CWC15	696
CWC22	265
CWC25	765
CWC27	377
CWF19L1	437
CWF19L2	334
CWH43	0
CX3CL1	0
CX3CR1	6
CXADR	3
CXADRP1	0
CXADRP2	0
CXADRP3	0
CXCL1	2
CXCL10	0
CXCL11	0
CXCL12	57
CXCL13	1
CXCL14	2
CXCL16	53
CXCL17	0
CXCL1P1	0
CXCL2	1
CXCL3	0
CXCL5	2
CXCL6	3
CXCL8	529
CXCL9	2
CXCR1	2
CXCR2	4
CXCR2P1	2
CXCR3	6
CXCR4	7863
CXCR5	1
CXCR6	0
CXXC1	420
CXXC1P1	0
CXXC4	1
CXXC4-AS1	0
CXXC5	470
CXXC5-AS1	0
CXorf21	367
CXorf38	348
CXorf40A	63
CXorf40B	109
CXorf49	0
CXorf49B	0
CXorf51A	0
CXorf51B	0
CXorf56	282
CXorf58	0
CXorf65	0
CXorf66	0
CYB561	215
CYB561A3	357
CYB561D1	102
CYB561D2	52
CYB5A	155
CYB5AP4	1
CYB5AP5	0
CYB5B	248
CYB5D1	21
CYB5D2	89
CYB5R1	116
CYB5R2	7
CYB5R3	255
CYB5R4	854
CYB5RL	49
CYBA	2057
CYBB	5339
CYBC1	369
CYBRD1	125
CYC1	636
CYCS	1723
CYCSP1	0
CYCSP10	0
CYCSP11	0
CYCSP12	0
CYCSP17	0
CYCSP19	0
CYCSP2	0
CYCSP20	0
CYCSP22	0
CYCSP23	0
CYCSP24	0
CYCSP25	0
CYCSP26	0
CYCSP27	0
CYCSP28	0
CYCSP29	0
CYCSP30	0
CYCSP32	0
CYCSP33	0
CYCSP34	2
CYCSP35	0
CYCSP38	0
CYCSP39	0
CYCSP4	0
CYCSP40	0
CYCSP41	0
CYCSP42	0
CYCSP43	0
CYCSP44	0
CYCSP45	1
CYCSP46	0
CYCSP48	0
CYCSP49	0
CYCSP5	0
CYCSP51	0
CYCSP52	0
CYCSP53	0
CYCSP55	0
CYCSP6	0
CYCSP8	0
CYCTP	0
CYFIP1	562
CYFIP2	1353
CYGB	66
CYHR1	220
CYLC1	0
CYLC2	4
CYLD	3676
CYMP	0
CYMP-AS1	0
CYP11A1	0
CYP11B1	0
CYP11B2	2
CYP17A1	0
CYP19A1	2
CYP1A1	0
CYP1A2	0
CYP1B1	8
CYP1B1-AS1	0
CYP1D1P	0
CYP20A1	161
CYP21A1P	2
CYP21A2	1
CYP24A1	0
CYP26A1	0
CYP26B1	0
CYP26C1	0
CYP27A1	0
CYP27B1	14
CYP27C1	0
CYP2A13	0
CYP2A6	0
CYP2A7	0
CYP2A7P1	0
CYP2A7P2	0
CYP2AB1P	0
CYP2AC1P	1
CYP2B6	1
CYP2B7P	2
CYP2C18	2
CYP2C19	3
CYP2C23P	0
CYP2C56P	0
CYP2C58P	0
CYP2C59P	0
CYP2C60P	0
CYP2C61P	0
CYP2C8	7
CYP2C9	1
CYP2D6	3
CYP2D7	11
CYP2D8P	8
CYP2E1	5
CYP2F1	5
CYP2F2P	1
CYP2G1P	2
CYP2G2P	0
CYP2J2	0
CYP2R1	131
CYP2S1	1
CYP2T1P	0
CYP2T3P	0
CYP2U1	10
CYP2W1	0
CYP39A1	0
CYP3A137P	0
CYP3A4	1
CYP3A43	1
CYP3A5	2
CYP3A51P	0
CYP3A52P	0
CYP3A54P	0
CYP3A7	0
CYP3A7-CYP3A51P	0
CYP46A1	5
CYP46A4P	0
CYP4A11	0
CYP4A22	0
CYP4A22-AS1	0
CYP4A26P	0
CYP4A27P	1
CYP4A43P	0
CYP4A44P	0
CYP4B1	0
CYP4F10P	1
CYP4F11	2
CYP4F12	6
CYP4F2	3
CYP4F22	0
CYP4F23P	0
CYP4F24P	0
CYP4F25P	0
CYP4F26P	0
CYP4F27P	0
CYP4F29P	1
CYP4F3	87
CYP4F30P	0
CYP4F32P	0
CYP4F34P	0
CYP4F35P	0
CYP4F36P	0
CYP4F44P	0
CYP4F60P	1
CYP4F62P	0
CYP4F8	1
CYP4F9P	1
CYP4V2	142
CYP4X1	0
CYP4Z1	0
CYP4Z2P	0
CYP51A1	27
CYP51A1-AS1	7
CYP51A1P1	0
CYP51A1P2	1
CYP51A1P3	0
CYP7A1	2
CYP7B1	0
CYP8B1	0
CYREN	144
CYS1	0
CYSLTR1	722
CYSLTR2	1
CYSRT1	0
CYSTM1	17
CYTH1	1638
CYTH2	401
CYTH3	264
CYTH4	1451
CYTIP	2195
CYTL1	146
CYTOR	21
CYYR1	2
CYYR1-AS1	0
CZIB	213
D2HGDH	262
DAAM1	507
DAAM2	3
DAB1	21
DAB1-AS1	1
DAB2	49
DAB2IP	19
DACH1	125
DACH2	0
DACT1	15
DACT2	0
DACT3	4
DACT3-AS1	0
DAD1	369
DAG1	87
DAGLA	2
DAGLB	1683
DALRD3	165
DANCR	292
DAND5	0
DANT1	0
DANT2	0
DAO	3
DAOA	2
DAOA-AS1	0
DAP	320
DAP3	975
DAP3P1	1
DAP3P2	1
DAPK1	195
DAPK1-IT1	0
DAPK2	29
DAPK3	150
DAPL1	0
DAPP1	181
DARS	1099
DARS-AS1	15
DARS2	197
DAW1	2
DAXX	253
DAZ1	0
DAZ2	0
DAZ3	0
DAZ4	0
DAZAP1	1651
DAZAP2	2506
DAZAP2P1	6
DAZL	2
DBET	0
DBF4	505
DBF4B	49
DBF4P1	1
DBH	1
DBH-AS1	3
DBI	914
DBIL5P	1
DBIL5P2	2
DBIP1	0
DBIP2	0
DBN1	337
DBNDD1	1
DBNDD2	3
DBNL	1013
DBP	103
DBR1	156
DBT	152
DBX1	0
DBX2	0
DCAF1	501
DCAF10	258
DCAF11	578
DCAF12	366
DCAF12L1	0
DCAF12L2	0
DCAF13	539
DCAF13P1	2
DCAF13P2	0
DCAF13P3	35
DCAF15	412
DCAF16	616
DCAF17	178
DCAF4	279
DCAF4L1	6
DCAF4L2	0
DCAF5	530
DCAF6	388
DCAF7	453
DCAF8	658
DCAF8L1	0
DCAF8L2	0
DCAKD	119
DCANP1	1
DCBLD1	16
DCBLD2	10
DCC	1
DCD	0
DCDC1	1
DCDC2	2
DCDC2B	5
DCDC2C	0
DCHS1	25
DCHS2	13
DCK	409
DCLK1	57
DCLK2	5
DCLK3	4
DCLRE1A	28
DCLRE1B	103
DCLRE1C	367
DCLRE1CP1	0
DCN	8
DCP1A	1046
DCP1B	35
DCP2	3197
DCPS	107
DCST1	1
DCST1-AS1	5
DCST2	3
DCSTAMP	2
DCT	6
DCTD	671
DCTN1	1058
DCTN1-AS1	1
DCTN2	611
DCTN3	234
DCTN4	1570
DCTN5	725
DCTN6	143
DCTPP1	107
DCUN1D1	851
DCUN1D2	275
DCUN1D2-AS	0
DCUN1D3	32
DCUN1D4	191
DCUN1D5	319
DCX	0
DCXR	217
DCXR-DT	1
DDA1	275
DDAH1	2
DDAH2	598
DDB1	2423
DDB2	285
DDC	3
DDC-AS1	0
DDHD1	1580
DDHD2	536
DDI1	1
DDI2	724
DDIAS	29
DDIT3	1097
DDIT4	1874
DDIT4-AS1	3
DDIT4L	86
DDN	6
DDN-AS1	7
DDO	5
DDOST	1284
DDR1	13
DDR1-DT	0
DDR2	4
DDRGK1	180
DDT	0
DDTL	0
DDTP1	0
DDX1	830
DDX10	471
DDX10P1	2
DDX10P2	2
DDX11	317
DDX11-AS1	4
DDX11L1	0
DDX11L10	0
DDX11L16	0
DDX11L2	16
DDX11L5	0
DDX11L8	3
DDX11L9	0
DDX12P	168
DDX17	7103
DDX18	801
DDX18P1	0
DDX18P3	0
DDX18P4	0
DDX18P5	0
DDX18P6	0
DDX19A	162
DDX19B	206
DDX20	639
DDX21	4423
DDX23	542
DDX24	2698
DDX25	10
DDX27	927
DDX28	230
DDX31	231
DDX39A	2120
DDX39AP1	0
DDX39B	1443
DDX39B-AS1	6
DDX39BP1	1
DDX39BP2	1
DDX3P1	2
DDX3P2	0
DDX3P3	2
DDX3X	11648
DDX3Y	9315
DDX4	5
DDX41	667
DDX42	1221
DDX43	2
DDX43P1	2
DDX43P2	0
DDX43P3	0
DDX46	967
DDX47	316
DDX49	432
DDX5	24680
DDX50	459
DDX50P1	17
DDX50P2	0
DDX51	386
DDX52	1465
DDX53	0
DDX54	1155
DDX55	324
DDX55P1	2
DDX56	511
DDX58	136
DDX59	244
DDX6	4749
DDX60	194
DDX60L	428
DDX6P1	0
DDX6P2	0
DEAF1	358
DEC1	5
DECR1	544
DECR2	21
DEDD	269
DEDD2	443
DEF6	883
DEF8	162
DEFA1	0
DEFA10P	0
DEFA11P	0
DEFA1B	0
DEFA3	297
DEFA4	34
DEFA5	0
DEFA6	0
DEFA7P	0
DEFA8P	0
DEFA9P	0
DEFB1	0
DEFB103A	0
DEFB103B	0
DEFB104A	0
DEFB104B	0
DEFB105A	1
DEFB105B	0
DEFB106A	0
DEFB106B	0
DEFB107A	0
DEFB107B	0
DEFB108A	0
DEFB108B	0
DEFB108C	0
DEFB108D	0
DEFB108E	0
DEFB108F	0
DEFB109A	0
DEFB109B	0
DEFB109C	0
DEFB109D	0
DEFB109F	0
DEFB110	0
DEFB112	0
DEFB113	0
DEFB114	0
DEFB115	0
DEFB116	0
DEFB117	0
DEFB118	0
DEFB119	0
DEFB121	1
DEFB122	0
DEFB123	0
DEFB124	0
DEFB125	0
DEFB126	0
DEFB127	0
DEFB128	0
DEFB129	0
DEFB130A	0
DEFB130B	0
DEFB130C	0
DEFB130D	0
DEFB131A	0
DEFB131B	0
DEFB131C	0
DEFB131D	0
DEFB131E	0
DEFB132	0
DEFB133	0
DEFB134	3
DEFB135	0
DEFB136	0
DEFB4A	0
DEFB4B	2
DEFT1P	1
DEFT1P2	0
DEGS1	367
DEGS2	0
DEK	3323
DELE1	754
DENND1A	292
DENND1B	461
DENND1C	392
DENND2A	0
DENND2C	20
DENND2D	108
DENND3	2523
DENND4A	1205
DENND4B	811
DENND4C	726
DENND5A	950
DENND5B	8
DENND5B-AS1	1
DENND6A	494
DENND6A-AS1	6
DENND6A-DT	1
DENND6B	470
DENR	1273
DEPDC1	74
DEPDC1-AS1	0
DEPDC1B	75
DEPDC4	2
DEPDC5	245
DEPDC7	1
DEPP1	76
DEPTOR	40
DERA	211
DERL1	1239
DERL2	395
DERL3	84
DERPC	0
DES	0
DESI1	256
DESI2	320
DET1	8
DEUP1	0
DEXI	153
DFFA	506
DFFB	66
DFFBP1	22
DGAT1	224
DGAT2	5
DGAT2L6	0
DGAT2L7P	0
DGCR10	0
DGCR11	14
DGCR2	220
DGCR5	0
DGCR6	0
DGCR6L	116
DGCR8	389
DGCR9	1
DGKA	410
DGKB	2
DGKD	2551
DGKE	803
DGKG	23
DGKH	467
DGKI	4
DGKK	4
DGKQ	211
DGKZ	886
DGKZP1	1
DGLUCY	406
DGUOK	176
DGUOK-AS1	5
DHCR24	6
DHCR24-DT	0
DHCR7	36
DHDDS	122
DHDH	0
DHFR	496
DHFR2	17
DHFRP1	1
DHFRP2	0
DHFRP3	0
DHFRP5	0
DHFRP6	0
DHH	6
DHODH	100
DHPS	49
DHRS1	106
DHRS11	45
DHRS12	17
DHRS13	60
DHRS2	3
DHRS3	1085
DHRS4	109
DHRS4-AS1	40
DHRS4L1	1
DHRS4L2	77
DHRS7	224
DHRS7B	43
DHRS7C	0
DHRS9	28
DHRSX	76
DHRSX-IT1	0
DHTKD1	670
DHX15	6601
DHX16	262
DHX29	755
DHX30	901
DHX32	28
DHX33	176
DHX34	155
DHX35	200
DHX36	556
DHX37	558
DHX38	933
DHX40	750
DHX40P1	0
DHX57	71
DHX58	75
DHX8	1252
DHX9	6112
DHX9P1	0
DIABLO	296
DIAPH1	2621
DIAPH2	386
DIAPH2-AS1	4
DIAPH3	137
DIAPH3-AS1	0
DIAPH3-AS2	0
DICER1	1418
DICER1-AS1	39
DIDO1	1030
DIMT1	190
DIMT1P1	0
DINOL	2
DIO1	0
DIO2	11
DIO2-AS1	1
DIO3	0
DIO3OS	0
DIP2A	550
DIP2A-IT1	16
DIP2B	789
DIP2C	8
DIPK1A	9
DIPK1B	85
DIPK1C	390
DIPK2A	669
DIPK2B	0
DIRAS1	6
DIRAS2	0
DIRAS3	0
DIRC1	0
DIRC3	17
DIRC3-AS1	0
DIS3	1299
DIS3L	414
DIS3L2	447
DIS3L2P1	0
DISC1	138
DISC1-IT1	4
DISC1FP1	2
DISP1	44
DISP2	0
DISP3	1
DIXDC1	0
DKC1	614
DKFZP434A062	0
DKFZP434H168	0
DKFZP434K028	1
DKK1	48
DKK2	9
DKK3	0
DKK4	1
DKKL1	0
DKKL1P1	0
DLAT	340
DLC1	74
DLD	933
DLEC1	3
DLEC1P1	0
DLEU1	60
DLEU2	371
DLEU2L	26
DLEU7	1
DLG1	659
DLG1-AS1	0
DLG2	19
DLG3	85
DLG3-AS1	0
DLG4	269
DLG5	339
DLG5-AS1	2
DLGAP1	1
DLGAP1-AS1	7
DLGAP1-AS2	10
DLGAP1-AS3	0
DLGAP1-AS4	0
DLGAP1-AS5	0
DLGAP2	4
DLGAP2-AS1	0
DLGAP3	0
DLGAP4	141
DLGAP4-AS1	14
DLGAP5	239
DLGAP5P1	0
DLK1	0
DLK2	0
DLL1	75
DLL3	0
DLL4	8
DLST	2411
DLSTP1	0
DLX1	2
DLX2	2
DLX2-DT	2
DLX3	0
DLX4	0
DLX5	0
DLX6	0
DLX6-AS1	0
DM1-AS	0
DMAC1	280
DMAC2	228
DMAC2L	232
DMAP1	260
DMBT1	0
DMBT1P1	0
DMBX1	0
DMC1	98
DMD	11
DMD-AS3	0
DMGDH	0
DMKN	4
DMP1	0
DMPK	20
DMRT1	0
DMRT2	2
DMRT3	0
DMRTA1	0
DMRTA2	0
DMRTB1	0
DMRTC1	0
DMRTC1B	0
DMRTC2	0
DMTF1	1118
DMTN	89
DMWD	46
DMXL1	931
DMXL2	243
